98263,1,0,1,0,0,0,0,0,0,0
98264,7,2,0,0,0,0,0,0,0,0
97206,5,2,2,0,0,0,0,0,0,0
98266,0,0,1,0,0,0,0,0,0,0
97204,7,1,0,0,1,0,2,0,0,0
80112,9,5,0,2,0,0,0,0,0,0
97209,9,2,3,0,0,0,0,0,0,0
80110,1,0,0,0,0,0,0,0,0,0
80116,1,0,0,0,0,0,0,0,0,0
10004,1,0,0,0,0,0,0,0,0,0
45845,1,0,0,0,0,0,0,0,0,0
33477,1,0,0,0,0,0,0,0,0,0
44241,1,0,0,0,0,0,0,0,0,0
44240,1,0,0,0,0,0,0,0,0,0
95927,1,0,0,0,0,0,0,0,0,0
63110,2,0,0,0,0,0,0,0,0,0
95682,1,0,0,0,0,0,0,0,0,0
63114,1,0,0,0,0,0,0,0,0,0
99518,1,0,0,0,0,0,0,0,0,0
99515,1,0,0,0,0,0,0,0,0,0
99510,0,0,1,0,0,0,0,0,0,0
98116,414,534,720,23,4,8,27,28,0,2
96814,0,0,0,1,0,0,0,0,0,0
54956,1,0,0,0,0,0,0,0,0,0
38506,1,0,0,0,0,0,0,0,0,0
36532,1,0,0,0,0,0,0,0,0,0
98862,2,0,0,0,0,0,0,0,0,0
75050,0,1,0,0,0,0,0,0,0,0
75057,0,1,0,0,0,0,0,0,0,0
85054,1,0,0,0,0,0,0,0,0,0
73127,1,0,0,0,0,0,0,0,0,0
85051,1,0,0,0,0,0,0,0,0,0
45202,3,1,0,0,0,0,0,0,0,0
99199,0,0,1,0,0,0,0,0,0,0
84057,0,1,0,0,0,0,0,0,0,0
84054,1,0,0,0,0,0,0,0,0,0
45209,1,1,0,0,0,0,0,0,0,0
14620,1,0,0,0,0,0,0,0,0,0
14623,3,0,0,0,0,0,0,0,0,0
91423,1,0,0,0,0,0,0,0,0,0
70806,1,1,0,0,0,0,0,0,0,0
98918,1,0,0,0,0,0,0,0,0,0
68114,1,0,0,0,0,0,0,0,0,0
44333,0,2,0,0,0,0,0,0,0,0
30328,2,1,0,0,0,0,0,0,0,0
60661,1,0,0,0,0,0,0,0,0,0
30326,1,1,0,0,0,0,0,0,0,0
94545,5,1,0,0,0,0,0,0,0,0
94547,1,0,0,0,0,0,0,0,0,0
94549,1,0,0,0,0,0,0,0,0,0
95014,2,2,0,0,0,0,0,0,0,0
87109,1,0,0,0,0,0,0,0,0,0
62246,0,0,0,0,0,0,1,0,0,0
62249,1,0,0,0,0,0,0,0,0,0
08052,1,0,0,0,0,0,0,0,0,0
08057,2,0,0,0,0,0,0,0,0,0
08054,3,0,0,0,0,1,0,0,0,0
34202,1,0,0,0,0,0,0,0,0,0
68602,1,0,0,0,0,0,0,0,0,0
78717,0,1,0,0,0,0,0,0,0,0
23059,2,0,0,0,0,0,0,0,0,0
07677,0,1,0,0,0,0,0,0,0,0
07675,0,1,0,0,0,1,0,0,0,0
23502,1,0,0,0,0,0,0,0,0,0
95304,2,0,0,0,0,0,0,0,0,0
07074,1,0,0,0,0,0,0,0,0,0
27615,2,1,0,0,0,0,0,0,0,0
07071,4,0,0,0,0,0,0,0,0,0
07070,1,0,0,0,0,0,0,0,0,0
07072,1,0,0,0,0,0,0,0,0,0
07981,1,0,0,0,0,0,0,0,0,0
97205,10,0,0,0,1,0,0,0,0,0
90740,1,0,0,0,0,0,0,0,0,0
94949,1,0,0,0,0,0,0,0,0,0
57042,0,0,1,0,0,0,0,0,0,0
76155,0,0,0,0,1,0,0,0,0,0
94945,1,0,0,0,0,0,0,0,0,0
83729,1,0,0,0,0,0,0,0,0,0
67219,1,0,0,0,0,0,0,0,0,0
06611,0,1,0,0,0,0,0,0,0,0
30014,1,0,0,0,0,0,0,0,0,0
77573,0,0,1,0,0,0,0,0,0,0
71201,0,1,0,0,0,0,0,0,0,0
08873,2,0,0,0,0,0,0,0,0,0
08875,1,0,0,0,0,0,0,0,0,0
08876,3,1,0,0,0,0,0,0,0,0
55110,1,0,0,0,0,0,0,0,0,0
55113,2,0,0,0,0,0,0,0,0,0
55112,1,0,0,0,0,0,0,0,0,0
55117,1,0,0,0,0,0,0,0,0,0
54409,1,0,0,0,0,0,0,0,0,0
06854,1,0,0,0,0,0,0,0,0,0
06855,0,1,0,0,0,0,0,0,0,0
06856,0,2,0,0,0,0,0,0,0,0
66502,1,0,0,0,0,0,0,0,0,0
28216,0,1,0,0,0,0,0,0,0,0
28217,1,1,0,0,0,0,0,0,0,0
91203,2,0,0,0,0,0,0,0,0,0
23294,0,1,0,0,0,0,0,0,0,0
28211,2,0,0,0,0,0,0,0,0,0
35202,1,0,0,0,0,0,0,0,0,0
06927,1,0,0,0,0,0,0,0,0,0
55337,2,0,0,0,0,0,0,0,0,0
80004,0,1,0,0,0,0,0,0,0,0
02139,1,0,1,0,0,0,0,0,0,0
07458,2,0,0,0,0,0,0,0,0,0
48309,0,1,0,0,0,0,0,0,0,0
89146,0,1,0,0,0,0,0,0,0,0
89144,1,0,0,0,0,0,0,0,0,0
19380,1,0,0,0,0,0,0,0,0,0
92081,2,0,0,0,0,0,0,0,0,0
92648,1,0,0,0,0,0,0,0,0,0
92649,2,0,0,0,0,0,0,0,0,0
92860,1,0,0,0,0,0,0,0,0,0
92646,1,0,0,0,0,0,0,0,0,0
92863,0,0,0,1,0,0,0,0,0,0
55021,1,1,0,0,0,0,0,0,0,0
92865,1,1,0,0,0,0,0,0,0,0
92867,1,0,0,0,0,0,0,0,0,0
32310,1,0,0,0,0,0,0,0,0,0
97372,0,1,0,0,0,0,0,0,0,0
32312,1,0,0,0,0,0,0,0,0,0
19363,1,0,0,0,0,0,0,0,0,0
32317,1,1,0,0,0,0,0,0,0,0
74820,1,0,0,0,0,0,0,0,0,0
92887,0,1,0,0,0,0,0,0,0,0
77027,0,0,0,1,0,0,1,0,0,0
92881,1,0,0,0,0,0,0,0,0,0
74003,0,1,0,0,0,0,0,0,0,0
01845,1,0,0,0,0,0,0,0,0,0
97140,4,0,0,0,0,0,0,0,0,0
97141,0,0,0,0,0,1,0,0,0,0
32792,1,0,0,0,0,0,0,0,0,0
06032,1,1,0,0,0,0,0,0,0,0
77598,1,0,0,0,0,0,0,0,0,0
32224,1,0,0,0,0,0,0,0,0,0
16066,2,0,0,0,0,0,0,0,0,0
98678,0,0,1,0,0,0,0,0,0,0
98672,0,0,1,0,0,0,0,0,0,0
98671,4,0,1,0,0,0,0,0,0,0
98675,3,0,0,0,0,0,0,0,0,0
98674,3,1,0,0,0,0,0,0,0,0
98109,1009,918,744,71,15,14,62,61,1,4
98108,787,495,845,38,9,11,40,10,0,2
60126,0,1,0,0,0,0,0,0,0,0
98105,702,613,843,57,6,17,64,55,0,2
98104,1373,909,625,83,40,36,90,159,1,0
64117,1,0,0,0,0,0,0,0,0,0
98106,220,242,577,26,2,5,24,8,0,2
98101,1741,1001,833,85,43,40,86,148,0,1
98100,2,0,0,0,1,0,1,0,0,0
98103,994,1219,2027,62,9,16,87,102,0,8
98102,422,496,717,32,2,7,34,39,0,5
55802,1,0,0,0,0,0,0,0,0,0
55807,1,0,0,0,0,0,0,0,0,0
55806,1,0,0,0,0,0,0,0,0,0
94303,2,0,0,1,0,0,0,0,0,0
94301,2,0,1,0,0,0,0,0,0,0
02349,1,0,0,0,0,0,0,0,0,0
94304,3,0,0,0,0,0,0,0,0,0
80218,1,0,0,0,0,0,0,0,0,0
98580,5,4,1,0,0,0,0,1,0,0
42025,1,0,0,0,0,0,0,0,0,0
98584,3,6,3,0,0,0,0,0,0,0
98586,1,0,0,0,0,0,0,0,0,0
98589,1,2,1,0,0,0,0,0,0,0
85331,0,0,1,0,0,0,0,0,0,0
80212,0,1,0,0,0,0,0,0,0,0
90810,1,0,0,0,0,0,0,0,0,0
80215,1,0,0,0,0,0,0,0,0,0
80216,1,0,0,0,0,0,0,0,0,0
74135,1,0,0,0,0,0,0,0,0,0
98071,2,0,0,0,0,0,0,0,0,0
98070,30,21,64,3,0,0,0,2,0,0
51104,1,0,0,0,0,0,0,0,0,0
98072,138,34,28,3,1,0,1,1,0,0
98075,8,16,23,0,0,0,1,0,0,0
11590,1,0,0,0,0,0,0,0,0,0
98077,11,8,9,0,0,1,0,0,0,0
98078,0,0,1,0,0,0,0,0,0,0
99019,2,1,0,0,0,0,0,0,0,0
99212,6,0,0,0,0,0,0,0,0,0
99216,5,2,0,0,0,0,0,0,0,0
99217,4,0,0,0,0,0,0,0,0,0
04967,1,0,0,0,0,0,0,0,0,0
99218,2,1,1,0,0,0,0,0,0,0
64029,0,1,0,0,0,0,0,0,0,0
60018,4,1,0,0,0,0,0,0,0,0
23510,2,0,0,0,0,0,0,0,0,0
94010,3,0,0,0,0,0,0,0,0,0
60015,5,2,0,0,0,0,0,0,0,0
60016,1,0,0,0,0,1,0,0,0,0
60010,2,0,0,0,0,0,0,0,0,0
21601,1,0,0,0,0,0,0,0,0,0
90254,1,1,1,0,0,0,0,0,0,0
84119,1,0,0,0,0,0,0,0,0,0
84116,1,0,0,0,0,0,0,0,0,0
84115,2,1,0,0,0,0,0,0,0,0
13440,1,0,0,0,0,0,0,0,0,0
84111,0,1,0,0,0,0,0,0,0,0
97218,8,1,0,0,0,0,0,0,0,0
97219,1,1,1,0,0,0,0,0,0,0
97214,5,5,2,1,0,1,0,0,0,0
98294,5,2,6,0,0,0,0,0,0,0
97216,1,0,0,0,0,0,0,0,0,0
98296,56,23,22,1,0,0,1,0,0,0
98291,1,0,1,0,0,0,0,0,0,0
49512,3,0,0,0,0,0,0,0,0,0
97212,2,0,0,0,0,0,1,0,0,0
98292,21,6,6,0,1,0,0,0,0,0
10154,1,0,0,0,0,0,0,0,0,0
10155,1,0,0,0,0,0,0,0,0,0
90071,2,0,0,0,0,0,0,0,0,0
33442,2,0,0,0,0,0,0,0,0,0
33441,1,0,0,0,0,0,0,0,0,0
48226,1,0,0,0,0,0,0,0,0,0
98837,2,0,1,0,0,0,0,0,0,0
68164,1,0,0,0,0,0,0,0,0,0
98856,0,0,1,0,0,0,0,0,0,0
75065,1,0,0,0,0,0,0,0,0,0
75063,2,1,0,0,0,0,0,0,0,0
75062,3,0,0,0,0,0,0,0,0,0
83864,1,0,0,0,0,0,0,0,0,0
99507,1,0,0,0,0,0,0,0,0,0
99503,1,2,0,0,0,0,0,0,0,0
98858,1,0,0,0,0,0,0,0,0,0
75266,1,0,0,0,0,0,0,0,0,0
75261,1,1,0,0,0,0,0,0,0,0
60656,1,0,1,0,0,0,0,0,0,0
60657,1,0,0,0,0,0,0,0,0,0
60654,2,1,0,0,0,0,0,0,0,0
48317,0,1,0,0,0,0,0,0,0,0
70124,1,0,0,0,0,0,0,0,0,0
84060,1,0,0,0,0,0,0,0,0,0
85048,0,1,1,0,0,0,0,0,0,0
62650,1,0,0,0,0,0,0,0,0,0
14650,1,0,0,0,0,0,0,0,0,0
10577,1,1,0,1,0,0,0,0,0,0
10573,1,0,0,0,0,0,0,0,0,0
98922,4,5,3,0,0,0,0,0,0,0
95765,2,0,0,0,0,0,0,0,0,0
95762,1,0,0,0,0,0,0,0,0,0
98926,4,0,2,0,0,0,0,0,0,0
98925,1,1,0,0,0,0,0,0,0,0
02655,1,0,0,0,0,0,0,0,0,0
94553,2,0,0,0,0,0,0,0,0,0
94550,2,0,0,0,0,0,0,0,0,0
94551,2,0,0,0,0,0,0,0,0,0
94556,1,0,0,0,0,0,0,0,0,0
86426,1,0,0,0,0,0,0,0,0,0
33027,1,0,0,0,0,0,0,0,0,0
94822,0,0,1,0,0,0,0,0,0,0
63301,0,1,0,0,0,0,0,0,0,0
37167,1,0,0,0,0,0,0,0,0,0
37072,1,0,0,0,0,0,0,0,0,0
87114,1,0,0,0,0,0,0,0,0,0
36078,1,0,0,0,0,0,0,0,0,0
30240,1,0,0,0,0,0,0,0,0,0
08066,1,0,0,0,0,0,0,0,0,0
78720,0,0,1,0,0,0,0,0,0,0
40223,1,0,0,0,0,0,0,0,0,0
40222,2,0,0,0,0,0,0,0,0,0
07660,1,0,0,0,0,0,0,0,0,0
44707,1,0,0,0,0,0,0,0,0,0
78729,0,1,0,0,0,0,0,0,0,0
78728,1,0,0,0,0,0,0,0,0,0
40229,2,1,0,0,0,0,0,0,0,0
08086,2,0,0,0,0,0,0,0,0,0
07068,3,0,0,0,1,0,0,0,0,0
95376,2,0,0,0,0,0,0,0,0,0
27601,1,0,0,0,0,0,0,0,0,0
07060,0,1,0,0,0,0,0,0,0,0
27607,0,1,0,0,0,0,0,0,0,0
5W2,1,0,0,0,0,0,0,0,0,0
02903,1,0,0,0,0,0,0,0,0,0
94952,1,0,0,0,0,0,0,0,0,0
30339,9,2,0,0,1,0,0,0,0,0
44102,0,1,0,0,0,0,0,0,0,0
03054,1,0,0,0,0,0,0,0,0,0
72716,0,1,0,0,0,0,0,0,0,0
55060,1,0,0,0,0,0,0,0,0,0
98168,131,75,413,22,1,0,3,1,0,0
08003,1,0,0,0,0,0,0,0,0,0
15317,2,2,0,0,0,0,0,0,0,0
77365,0,1,0,0,0,0,0,0,0,0
93727,0,1,0,0,0,0,0,0,0,0
47334,1,0,0,0,0,0,0,0,0,0
55102,1,0,0,0,0,0,0,0,0,0
55103,1,0,0,0,0,0,0,0,0,0
55107,1,0,1,0,0,0,0,0,0,0
55104,0,0,0,0,1,0,0,0,0,0
16502,0,1,0,0,0,0,0,0,0,0
95201,1,0,0,0,0,0,0,0,0,0
15051,1,0,0,0,0,0,0,0,0,0
29607,0,1,0,0,0,0,0,0,0,0
29602,1,0,0,0,0,0,0,0,0,0
29601,1,0,0,0,0,0,0,0,0,0
97701,1,2,1,0,0,0,0,0,0,0
28226,1,0,0,0,0,0,0,0,0,0
55328,1,0,0,0,0,0,0,0,0,0
06488,0,1,0,0,0,0,0,0,0,0
95991,0,1,0,0,0,0,0,0,0,0
95993,1,0,0,0,0,0,0,0,0,0
06483,0,1,0,0,0,0,0,0,0,0
35210,1,0,0,0,0,0,0,0,0,0
99203,1,0,0,0,0,0,0,0,0,0
06484,1,0,0,0,0,0,0,0,0,0
K2B7G,1,0,0,0,0,0,0,0,0,0
96080,1,0,0,0,0,0,0,0,0,0
43212,1,0,0,1,0,0,0,0,0,0
43215,1,0,0,0,0,0,0,0,0,0
43214,1,0,0,0,0,0,0,0,0,0
07446,3,0,0,0,0,0,0,0,0,0
43219,1,0,0,0,0,0,0,0,0,0
43218,1,0,0,0,0,0,0,0,0,0
72401,1,0,0,0,0,0,0,0,0,0
60093,5,1,0,0,0,0,0,0,0,0
32819,2,0,0,0,0,0,0,0,0,0
91505,0,1,0,0,0,0,0,0,0,0
91502,1,0,0,0,0,0,0,0,0,0
92631,1,0,0,0,0,0,0,0,0,0
92630,1,0,0,0,0,0,0,0,0,0
32810,0,1,0,0,0,0,0,0,0,0
32817,1,0,0,0,0,0,0,0,0,0
55033,2,0,0,0,0,0,0,0,0,0
97442,1,0,0,0,0,0,0,0,0,0
19355,4,0,0,0,0,0,0,0,0,0
55927,1,0,0,0,0,0,0,0,0,0
19605,1,0,0,0,0,0,0,0,0,0
19602,1,0,0,0,0,0,0,0,0,0
77034,0,0,0,0,0,1,0,0,0,0
06002,1,0,0,0,0,0,0,0,0,0
77031,1,0,0,0,0,0,0,0,0,0
7407,1,0,0,0,0,0,0,0,0,0
77586,1,0,0,0,0,0,0,0,0,0
98665,5,0,0,0,0,0,1,0,0,0
97133,2,0,0,0,0,0,0,0,0,0
97132,4,0,0,0,0,0,0,0,0,0
98660,6,2,0,0,1,0,0,0,0,0
98661,14,4,0,0,0,0,0,0,0,0
98662,2,0,0,0,0,0,0,0,0,0
98663,0,1,0,0,0,0,0,0,0,0
98186,0,0,1,1,0,0,0,0,0,0
32256,8,2,0,0,0,0,0,0,0,0
87001,0,1,0,0,0,0,0,0,0,0
75202,1,0,0,0,0,0,0,0,0,0
98448,1,0,0,0,0,0,0,0,0,0
64108,1,0,0,0,1,0,0,0,0,0
98119,582,613,690,29,12,9,28,44,0,0
64106,1,0,0,0,0,0,0,0,0,0
98445,18,7,7,1,0,0,0,0,0,0
98446,10,7,1,1,0,0,0,0,0,0
98115,703,775,1616,45,11,19,64,67,0,3
98112,367,496,854,34,7,9,33,26,0,2
98113,0,0,3,1,0,1,0,0,0,0
98110,17,18,28,2,0,1,1,4,0,0
98111,3,1,9,1,0,0,1,0,0,0
90806,1,0,0,0,0,0,0,0,0,0
90807,1,0,0,0,0,0,0,0,0,0
98592,0,1,0,0,0,0,0,0,0,0
98591,0,1,0,0,0,0,0,0,0,0
98597,2,2,2,0,0,0,0,0,0,0
11747,10,0,0,0,0,0,0,0,0,0
11749,1,0,0,0,0,0,0,0,0,0
98063,0,1,0,0,0,0,0,0,0,0
98061,0,0,0,0,0,0,0,1,0,0
98064,0,1,0,0,0,0,0,0,0,0
98065,12,12,10,1,1,0,0,0,0,0
97045,3,1,0,0,0,0,0,0,0,0
43035,1,0,0,0,0,0,0,0,0,0
63042,2,0,0,0,0,0,0,0,0,0
63043,1,0,0,0,0,0,0,0,0,0
20895,1,0,0,0,0,0,0,0,0,0
63044,0,1,0,0,0,0,0,0,0,0
63045,2,1,0,0,0,0,0,0,0,0
99224,3,3,0,0,0,0,0,0,0,0
99223,1,3,2,0,0,0,0,0,0,0
46204,2,0,0,0,0,0,0,0,0,0
99220,1,1,0,0,0,0,0,0,0,0
60069,3,1,0,0,0,0,0,0,0,0
94005,2,0,0,0,0,0,0,0,0,0
60061,2,1,0,0,0,0,0,0,0,0
21632,1,0,0,0,0,0,0,0,0,0
60062,5,0,0,0,0,0,0,0,0,0
60064,1,0,0,0,0,0,0,0,0,0
70002,1,0,0,0,0,0,0,0,0,0
90241,1,0,0,0,0,0,0,0,0,0
61820,2,1,0,0,0,0,0,0,0,0
90245,5,2,0,0,0,0,0,0,0,0
84101,1,0,0,0,0,0,0,0,0,0
90248,1,0,0,0,0,0,0,0,0,0
84103,1,0,0,0,0,0,0,0,0,0
84104,1,2,0,0,0,0,0,0,0,0
84105,0,1,0,0,0,0,0,0,0,0
84107,0,1,0,0,0,0,0,0,0,0
85295,0,1,0,0,0,0,0,0,0,0
98284,8,5,0,0,0,0,0,0,0,0
98282,10,4,7,1,0,0,0,0,0,0
97267,1,0,0,0,0,0,0,0,0,0
97266,2,0,0,0,0,0,0,0,0,0
45869,1,0,0,0,0,0,0,0,0,0
46516,1,0,0,0,0,0,0,0,0,0
90062,1,0,0,0,0,0,0,0,0,0
90061,1,0,0,0,0,0,0,0,0,0
90064,1,0,0,0,0,0,0,0,0,0
68110,1,1,0,0,0,0,0,0,0,0
98843,2,0,0,0,0,0,0,0,0,0
75074,2,1,0,0,1,0,0,0,0,0
75075,0,1,0,0,0,0,0,0,0,0
21701,1,0,0,0,0,0,0,0,0,0
98848,0,0,1,0,0,0,0,0,0,0
57107,2,0,0,0,0,0,0,0,0,0
97203,7,1,1,0,0,0,0,0,0,0
60466,1,0,0,0,0,0,0,0,0,0
84070,0,1,0,0,0,0,0,0,0,0
98261,1,1,1,0,0,0,0,0,0,0
33054,1,0,0,0,0,0,0,0,0,0
48302,0,2,0,0,0,0,0,0,0,0
45263,1,0,0,0,0,0,0,0,0,0
03820,1,1,0,0,0,0,0,0,0,0
54401,1,0,0,0,0,0,0,0,0,0
90249,1,0,0,0,0,0,0,0,0,0
90660,1,0,0,0,0,0,0,0,0,0
09101,1,0,0,0,0,0,0,0,0,0
85705,0,1,0,0,0,0,1,0,0,0
30041,1,0,0,0,0,0,0,0,0,0
44139,2,0,0,0,0,0,0,0,0,0
44138,1,0,0,0,0,0,0,0,0,0
14644,1,0,0,0,0,0,0,0,0,0
44135,1,0,0,0,0,0,0,0,0,0
99156,1,0,1,0,0,0,0,0,0,0
95198,0,0,1,0,0,0,0,0,0,0
48120,1,0,0,0,0,0,0,0,0,0
48126,2,2,0,0,0,0,0,0,0,0
80111,7,4,0,0,0,0,0,0,0,0
18940,2,0,0,0,0,0,0,0,0,0
97208,1,0,0,0,0,0,0,0,0,0
68028,0,1,0,0,0,0,0,0,0,0
18947,1,0,0,0,0,0,0,0,0,0
98936,1,0,0,0,0,0,0,0,0,0
98937,0,1,0,0,0,0,0,0,0,0
98930,0,0,1,0,0,0,0,0,0,0
68022,1,0,0,0,0,0,0,0,0,0
59833,1,0,0,0,0,0,0,0,0,0
11967,1,0,0,0,0,0,0,0,0,0
92407,1,0,0,0,0,0,0,0,0,0
64804,1,0,0,0,0,0,0,0,0,0
53403,2,0,0,0,0,0,0,0,0,0
94568,3,0,0,0,0,0,0,0,0,0
94566,1,0,0,0,0,0,0,0,0,0
94560,3,0,0,0,0,0,0,0,0,0
15501,0,1,1,0,0,0,0,0,0,0
16029,1,0,0,0,0,0,0,0,0,0
32503,2,0,0,0,0,0,0,0,0,0
08078,1,0,0,0,0,0,0,0,0,0
37209,2,0,0,0,0,0,0,0,0,0
15112,0,0,1,0,0,0,0,0,0,0
14132,1,0,0,0,0,0,0,0,0,0
89706,1,0,0,0,0,0,0,0,0,0
78735,1,0,0,0,0,0,0,0,0,0
78737,1,0,0,0,0,0,0,0,0,0
78731,0,0,1,0,0,0,0,0,0,0
07059,1,0,0,0,0,0,0,0,0,0
27526,1,0,0,0,0,0,0,0,0,0
85754,1,0,0,0,0,0,0,0,0,0
07054,11,2,0,0,0,0,0,0,0,0
76178,1,0,0,0,0,0,0,0,0,0
83702,1,0,0,0,0,0,0,0,0,0
63113,0,0,1,0,0,0,0,0,0,0
30345,0,0,1,0,0,0,0,0,0,0
83705,1,0,0,0,0,0,0,0,0,0
30346,1,0,0,0,0,0,0,0,0,0
31210,1,1,0,0,0,0,0,0,0,0
83709,2,2,0,0,0,0,0,0,0,0
94960,0,0,2,0,0,0,0,0,0,0
76177,0,0,0,0,1,0,0,0,0,0
76205,1,0,0,0,0,0,0,0,0,0
95822,0,0,1,0,0,0,0,0,0,0
15222,1,2,0,1,0,0,0,0,0,0
01913,1,0,0,0,0,0,0,0,0,0
27709,1,0,0,0,0,0,0,0,0,0
89014,1,0,0,0,0,0,0,0,0,0
10025,0,0,0,0,0,0,1,0,0,0
95212,1,0,0,0,0,0,0,0,0,0
92530,1,0,0,0,0,0,0,0,0,0
21017,1,0,0,0,0,0,0,0,0,0
06830,1,0,0,0,0,0,0,0,0,0
94583,8,0,0,0,1,0,0,0,0,0
97080,0,0,1,0,0,0,0,0,0,0
94588,4,0,0,0,0,0,0,0,0,0
66219,5,0,0,0,0,0,0,0,0,0
83704,1,1,0,0,0,0,0,0,0,0
30701,1,0,0,0,0,0,0,0,0,0
07306,1,0,0,0,0,0,0,0,0,0
98021,49,25,48,5,2,0,0,0,0,0
89128,1,0,0,0,0,0,0,0,0,0
89120,2,0,0,0,0,0,0,0,0,0
32809,1,0,0,0,0,0,0,0,0,0
92629,1,0,0,0,0,0,0,0,0,0
V4C2C,0,1,0,0,0,0,0,0,0,0
92626,5,1,0,1,0,0,0,0,0,0
83402,1,0,0,0,0,0,0,0,0,0
28658,1,0,0,0,0,0,0,0,0,0
22030,2,0,0,0,0,0,1,0,0,0
22033,1,0,0,1,0,0,0,0,0,0
01864,1,0,0,0,0,0,0,0,0,0
19612,1,0,0,0,0,0,0,0,0,0
19341,1,0,0,0,0,0,0,0,0,0
77002,1,0,0,0,0,0,0,0,0,0
77007,1,0,0,0,0,0,0,0,0,0
98611,0,0,2,0,0,0,0,0,0,0
97123,2,3,0,0,0,0,0,0,0,0
97124,8,1,0,0,0,0,0,0,0,0
02061,1,0,0,0,0,0,0,0,0,0
97128,1,0,0,0,0,0,0,0,0,0
02062,2,0,0,0,0,0,0,0,0,0
55317,2,0,0,0,0,0,0,0,0,0
16001,0,1,0,0,0,0,0,0,0,0
32246,1,0,0,1,0,0,0,0,0,0
06492,1,0,0,0,0,0,0,0,0,0
93117,0,1,0,0,0,0,0,0,0,0
98439,1,0,0,0,0,0,0,0,0,0
1B1,1,0,0,0,0,0,0,0,0,0
84058,1,0,0,0,0,0,0,0,0,0
98431,0,0,1,0,0,0,0,0,0,0
98122,596,890,1163,43,11,16,115,54,0,0
98121,714,633,490,30,19,16,24,40,0,15
98120,1,2,1,0,0,0,0,0,0,0
17603,1,1,0,0,0,0,0,0,0,0
98126,203,286,617,11,3,1,22,10,0,2
17601,1,0,0,0,0,0,0,0,0,0
98124,14,1,1,1,0,0,1,0,0,0
74115,1,0,0,0,0,0,0,0,0,0
74116,0,1,0,0,0,0,0,0,0,0
43537,0,2,0,0,0,0,0,0,0,0
